"player_id","transfer_date","transfer_season","from_club_id","to_club_id","from_club_name","to_club_name","transfer_fee","market_value_in_eur","player_name"
567023,"2021-01-22","20/21",28095,6432,"Ufa","Volgar",0,3e+05,"Gamid Agalarov"
73547,"2018-08-13","18/19",1237,350,"Brighton","Sheff Utd",0,3e+06,"Oliver Norwood"
730581,"2021-07-05","21/22",826,273,"Lens","Stade Rennais",1.7e+07,1.2e+07,"Loïc Badé"
320271,"2019-07-05","19/20",1049,383,"Valencia","PSV Eindhoven",0,5e+06,"Toni Lato"
356936,"2018-01-17","17/18",710,3812,"NK Celje","Drava Ptuj",0,150000,"Jon Sporn"
524925,"2019-07-01","19/20",826,681,"Lens","Real Sociedad",4500000,3e+06,"Modibo Sagnan"
645180,"2024-01-12","23/24",713,11127,"BATE Borisov","Ural",0,550000,"Valeriy Bocherov"
386726,"2022-06-30","21/22",2410,1082,"CSKA Moscow","LOSC Lille",0,1.7e+07,"Yusuf Yazıcı"
7825,"2024-07-18","24/25",1050,1047,"Villarreal","Como",0,6e+05,"Pepe Reina"
289199,"2021-06-30","20/21",41545,924,"Cizre Spor","Istanbulspor",0,50000,"Alp Arda"
596821,"2021-05-09","20/21",1270,6945,"Dunfermline A.","Palace U21",0,250000,"Scott Banks"
206912,"2016-01-30","15/16",1095,1158,"Troyes","FC Lorient",1800000,5e+05,"Jimmy Cabot"
14555,"2005-01-21","04/05",399,31,"Leeds","Liverpool",1400000,750000,"Scott Carson"
459661,"2019-08-31","19/20",252,276,"Genoa","Hellas Verona",0,2e+06,"Eddie Salcedo"
91419,"2010-06-30","09/10",4482,6249,"Volyn Lutsk","Dynamo 2 Kyiv",0,2e+05,"Oleksiy Dovgyi"
56810,"2020-10-03","20/21",1003,1038,"Leicester","Sampdoria",0,8e+06,"Adrien Silva"
281769,"2016-06-30","15/16",366,6767,"Real Valladolid","RM Castilla",0,5e+05,"Mario Hermoso"
85528,"2021-07-20","21/22",276,410,"Hellas Verona","Udinese Calcio",2200000,9e+06,"Marco Silvestri"
498237,"2025-06-30","24/25",683,703,"Olympiacos","Nottm Forest",0,1.2e+07,"David Carmo"
284854,"2020-07-20","19/20",150,131,"Real Betis","Barcelona",0,1.8e+07,"Carles Aleñá"
79612,"2011-06-30","10/11",503,6227,"Admira Wacker","RB Juniors",0,3e+05,"Stefan Schwab"
102134,"2022-08-31","22/23",1053,1177,"Aalborg BK","Silkeborg IF",350000,7e+05,"Kasper Kusk"
128223,"2016-07-01","16/17",506,418,"Juventus","Real Madrid",3e+07,3e+07,"Álvaro Morata"
99254,"2016-06-30","15/16",430,6195,"Fiorentina","SSC Napoli",0,3500000,"Luigi Sepe"
168156,"2017-07-01","17/18",2282,170,"Club Brugge","Rapid Vienna",9e+05,9e+05,"Boli Bolingoli"
334477,"2023-07-25","23/24",41231,964,"Sochi","Zenit S-Pb",1e+06,9e+05,"Denis Adamov"
745202,"2025-06-30","24/25",276,595,"Hellas Verona","SC Bastia",0,9e+05,"Yllan Okou"
412366,"2019-05-25","18/19",585,2462,"São Paulo","Fluminense",0,1e+06,"Brenner"
621910,"2020-07-02","20/21",605,2784,"Aris Saloniki","APOEL Nicosia",0,150000,"Apostolos Tsilingiris"
243843,"2019-07-12","19/20",33179,9055,"Cherkashchyna","Stomil Olsztyn",0,150000,"Oleg Tarasenko"
586984,"2023-07-01","23/24",54704,1027,"Brentford B","Bradford",0,5e+05,"Daniel Oyegoke"
182079,"2022-07-01","22/23",3205,7160,"Kayserispor","Eyüpspor",0,675000,"İbrahim Akdağ"
117432,"2018-07-01","18/19",1,254,"Saarbrücken","SV Sandhausen",0,2e+05,"Kevin Behrens"
176409,"2017-06-30","16/17",6993,8963,"Illichivets","Shakhtar II",0,2e+05,"Igor Duts"
622067,"2024-02-05","23/24",39869,6890,"1461 Trabzon ","Basaksehir",0,50000,"Enes Karakuş"
123349,"2014-01-01","13/14",336,499,"Sporting CP","Vitesse",0,5500000,"Zakaria Labyad"
200777,"2014-07-17","14/15",148,1148,"Tottenham","Brentford",0,150000,"Alex Pritchard"
480730,"2017-07-01","17/18",22703,17596,"De Meern","Utrecht U21",0,25000,"Redouan El Yaakoubi"
420931,"2019-07-21","19/20",25765,1301,"Matsumoto Yama.","Marítimo",0,8e+05,"Daizen Maeda"
76467,"2011-07-01","11/12",7971,2464,"Hércules CF","Barcelona B",2e+06,2e+06,"Kiko Femenía"
169260,"2021-07-07","21/22",16239,55686,"Desna","Metalist 1925",0,4e+05,"Vitaliy Yermakov"
589128,"2023-08-03","23/24",520,234,"Cercle Brugge","Feyenoord",8e+06,6e+06,"Ayase Ueda"
572879,"2021-08-24","21/22",2671,47,"PAS Giannina","Iraklis",0,50000,"Stavros Pilios"
146693,"2017-07-01","17/18",143,187,"Wolfsburg II","1.FC Magdeburg",0,175000,"Alexander Brunst"
530032,"2018-12-31","18/19",9138,31843,"América-RJ","Lajeadense",0,50000,"Quaresma"
520651,"2024-01-09","23/24",1237,1211,"Brighton","Port Vale",0,3e+05,"Jensen Weir"
618813,"2023-08-04","23/24",13,13222,"Atlético Madrid","CD Mirandés",0,5e+05,"Carlos Martín"
568559,"2021-08-31","21/22",506,1038,"Juventus","Sampdoria",0,3e+06,"Radu Drăgușin"
443778,"2020-08-04","20/21",16704,3609,"Krasnodar","Rotor Volgograd",0,550000,"Ilya Zhigulev"
131978,"2013-02-11","12/13",399,29,"Leeds","Everton",0,4500000,"Ross Barkley"
383046,"2020-12-07","20/21",34888,2577,"Salford","Hartlepool",0,150000,"Luke Armstrong"
606719,"2023-07-01","23/24",7378,2423,"Portimonense","Santa Clara",0,3e+05,"Klismahn"
565674,"2023-05-31","22/23",3820,38588,"Mansfield Town","Nottingham U21",0,2e+05,"Riley Harbottle"
241481,"2017-07-24","17/18",610,873,"Ajax","Crystal Palace",9e+06,5e+06,"Jaïro Riedewald"
621592,"2021-06-30","20/21",71985,2410,"Akron Togliatti","CSKA Moscow",0,3e+05,"Gocha Gogrichiani"
164913,"2013-06-30","12/13",290,1082,"AJ Auxerre","LOSC Lille",0,1500000,"Soualiho Meïté"
138331,"2016-07-01","16/17",1096,3948,"Royal Antwerp","Union SG",0,3e+05,"Pietro Perdichizzi"
182936,"2019-01-03","18/19",122,982,"Sturm Graz","Nacional",0,350000,"Filipe Ferreira"
811778,"2022-07-26","22/23",985,466,"Man Utd","Preston",0,2e+06,"Álvaro Carreras"
323713,"2022-09-07","22/23",1096,54189,"Royal Antwerp","RWDM",0,8e+05,"Alexis De Sart"
110668,"2020-01-13","19/20",399,1268,"Leeds","ADO Den Haag",0,1e+06,"Laurens De Bock"
225744,"2014-01-09","13/14",370,1270,"Aberdeen FC","Dunfermline A.",0,50000,"Lawrence Shankland"
428603,"2021-07-13","21/22",6422,2740,"MFK Mykolaiv","Vorskla Poltava",0,3e+05,"Bogdan Kushnirenko"
283994,"2015-07-05","15/16",1420,30444,"Angers SCO","Luçon VF",0,150000,"Ludovic Ajorque"
310527,"2017-01-05","16/17",3234,8373,"Tombense","Siracusa",0,1e+05,"Paulo Azzi"
175383,"2020-08-08","20/21",2503,294,"Boavista","Benfica",1500000,550000,"Helton Leite"
251878,"2021-01-04","20/21",39,940,"1.FSV Mainz 05","Celta de Vigo",0,4500000,"Aarón Martín"
345468,"2022-06-30","21/22",167,1237,"FC Augsburg","Brighton",0,2300000,"Andi Zeqiri"
163744,"2016-05-31","15/16",990,180,"Coventry","Southampton",0,250000,"Jack Stephens"
69015,"2017-08-28","17/18",338,16,"Dynamo Kyiv","Bor. Dortmund",2.5e+07,1.8e+07,"Andriy Yarmolenko"
224884,"2022-05-31","21/22",1032,631,"Reading","Chelsea",0,2200000,"Abdul Rahman Baba"
877672,"2024-06-30","23/24",23805,42035,"Al-Quwa Al-Jaw.","Al-Kahrbaa Club",0,450000,"Ali Jasim"
576021,"2024-07-22","24/25",26459,67939,"Veres Rivne","Viktoriya",0,350000,"Stanislav Sharay"
340166,"2017-07-01","17/18",54525,1245,"St.Truiden U21","KAS Eupen",0,50000,"Alessio Castro-Montes"
60957,"2013-06-30","12/13",4,82,"1.FC Nuremberg","VfL Wolfsburg",0,1500000,"Sebastian Polter"
717585,"2024-06-30","23/24",2424,3719,"Gil Vicente","Khimki",0,1500000,"Mory Gbane"
340538,"2023-02-16","22/23",46487,26629,"NT Zhiyun","Al-Markhiya SC",0,650000,"Zé Turbo"
110366,"2015-07-01","15/16",189,472,"Boca Juniors","UD Las Palmas",2500000,3e+06,"Sergio Araujo"
214775,"2015-06-30","14/15",720,13,"FC Porto","Atlético Madrid",0,1.1e+07,"Óliver Torres"
82281,"2011-08-31","11/12",2425,2639,"Rio Ave","Leiria",0,4e+05,"Ivo Pinto"
829174,"2023-02-01","22/23",55782,672,"Niigata Uni H&W","JEF Utd. Chiba",0,25000,"Hiiro Komori"
189740,"2013-05-31","12/13",1071,985,"Wigan","Man Utd",0,4e+06,"Ángelo Henríquez"
297645,"2019-06-30","18/19",4083,6574,"Crotone","Sassuolo",0,8e+05,"Riccardo Marchizza"
342995,"2021-08-31","21/22",114,6646,"Besiktas","Karagümrük",0,6e+05,"Utku Yuvakuran"
34784,"2008-07-01","08/09",642,467,"De Graafschap","NEC Nijmegen",360000,1200000,"Lasse Schöne"
57303,"2023-07-30","23/24",4000,7945,"Lechia Gdansk","Sirius",0,2e+05,"Joeri de Kamps"
257785,"2014-06-30","13/14",1508,7804,"Turgutluspor ","Fenerbahce U21",0,25000,"Gökhan Sazdağı"
646658,"2023-08-22","23/24",12124,1132,"Aston Villa U21","Burnley",16450000,5e+06,"Aaron Ramsey"
125858,"2023-08-03","23/24",15,141,"B. Leverkusen","Galatasaray",3700000,6e+06,"Kerem Demirbay"
64598,"2017-07-07","17/18",641,12321,"Middlesbrough","Girona",4500000,2500000,"Bernardo Espinosa"
124732,"2017-07-01","17/18",44,82,"Hertha BSC","VfL Wolfsburg",1.7e+07,1.4e+07,"John Brooks"
164705,"2024-07-01","24/25",40812,4294,"CS U Craiova","Farense",0,4e+05,"Raúl Silva"
311489,"2021-07-01","21/22",58,714,"RSC Anderlecht","Espanyol",2200000,3e+06,"Landry Dimata"
535955,"2025-06-30","24/25",398,11,"Lazio","Arsenal",0,2.5e+07,"Nuno Tavares"
172565,"2015-01-13","14/15",6890,6630,"Basaksehir","Sanliurfaspor ",0,8e+05,"İbrahim Yılmaz"
254003,"2024-08-16","24/25",279,232,"Ferencváros","Spartak Moscow",1200000,1e+06,"Myenty Abena"
993645,"2025-06-30","24/25",2919,46,"Monza","Inter",0,6e+06,"Tomás Palacios"
349536,"2021-01-28","20/21",66,409,"Unterhaching","RB Salzburg",2e+06,1300000,"Nico Mantl"
187211,"2023-07-18","23/24",2423,3325,"Santa Clara","Chaves",0,8e+05,"Ygor Nogueira"
148485,"2017-02-04","16/17",2696,932,"KS Samara","Loko Moskau",250000,1800000,"Timofey Margasov"
221899,"2014-01-11","13/14",13,150,"Atlético Madrid","Real Betis",0,7e+06,"Léo Baptistão"
165012,"2017-01-31","16/17",39,1084,"1.FSV Mainz 05","Málaga CF",0,2250000,"José Rodríguez"
649024,"2024-06-30","23/24",1247,995,"Colorado","FC Nantes",0,1200000,"Lamine Diack"
364240,"2020-12-31","20/21",1091,131,"PAOK Salonika","Barcelona",0,6e+06,"Moussa Wagué"
84979,"2024-01-05","23/24",2578,17602,"St. Johnstone","Spartans",0,250000,"Callum Booth"
274344,"2018-08-07","18/19",26,116,"FC Basel","FC Aarau",0,6e+05,"Djordje Nikolic"
470495,"2023-07-04","23/24",119,22010,"M. Tel Aviv","FK Gabala",0,2e+05,"Osama Khalaila"
459128,"2023-06-30","22/23",4031,5,"Cosenza","AC Milan",0,9e+05,"Marco Brescianini"
62945,"2016-07-01","16/17",2448,1003,"Sporting Gijón","Leicester",0,2500000,"Luis Hernández"
864121,"2024-06-30","23/24",1003,336,"Leicester","Sporting CP",0,1e+07,"Issahaku Fatawu"
242295,"2020-01-08","19/20",1084,11596,"Málaga CF","Alcorcón",0,5e+05,"Álex Mula"
279455,"2021-07-24","21/22",31,931,"Liverpool","Fulham",1.4e+07,1.7e+07,"Harry Wilson"
810096,"2023-09-01","23/24",583,5499,"Paris SG","Stade-Lausanne",0,5e+06,"Ismaël Gharbi"
147051,"2017-07-01","17/18",452,23826,"BSC Young Boys","RB Leipzig",5e+06,3e+06,"Yvon Mvogo"
626724,"2020-01-01","19/20",2462,1010,"Fluminense","Watford",11500000,2e+07,"João Pedro"
53360,"2012-07-01","12/13",1132,180,"Burnley","Southampton",8650000,5e+06,"Jay Rodríguez"
59322,"2015-06-01","14/15",10690,8963,"Zorya Lugansk","Shakhtar II",0,7e+05,"Oleksandr Karavaev"
347913,"2021-01-31","20/21",221,2282,"Santos","Club Brugge",0,1e+06,"Luan Peres"
231724,"2016-08-03","16/17",11122,6432,"Avangard Kursk","Volgar",0,25000,"Igor Yurganov"
448177,"2022-07-01","22/23",44,65,"Hertha BSC","Greuther Fürth",1500000,2e+06,"Jessic Ngankam"
347253,"2018-06-30","17/18",19114,20519,"Sassuolo U20","Virtus Entella",0,2e+05,"Dany Mota"
238367,"2016-11-30","16/17",3197,6600,"Goiás","Internacional",0,250000,"Cassiano"
216270,"2023-08-26","23/24",987,511,"Motherwell FC","Dundee FC",0,375000,"Ricki Lamie"
357992,"2019-06-30","18/19",10958,40,"Milan U19","G. Bordeaux",0,1e+06,"Raoul Bellanova"
695121,"2025-01-29","24/25",1039,2420,"QPR","Vit. Guimarães",0,7e+05,"Hevertton"
628330,"2023-06-30","22/23",21600,91869,"Makedonikos","PAOK Saloniki B",0,50000,"Titos Koutentakis"
372535,"2024-07-01","24/25",964,2410,"Zenit S-Pb","CSKA Moscow",0,1800000,"Danil Krugovoy"
112541,"2015-07-01","15/16",2737,28095,"Saturn Ramenskoe","Ufa",0,50000,"Andrey Lunev"
329723,"2021-07-01","21/22",162,294,"Monaco","Benfica",1500000,3e+06,"Gil Dias"
290336,"2024-01-31","23/24",26629,336,"Al-Markhiya SC","Sporting CP",0,1800000,"Rochinha"
468256,"2024-06-30","23/24",71084,16655,"Western United","Atlético-MG B",0,750000,"Daniel Penha"
593482,"2025-06-30","24/25",265,244,"Panathinaikos","Marseille",0,1e+07,"Azzedine Ounahi"
660000,"2023-01-24","22/23",39815,51762,"NY Red Bulls II","Union II",0,175000,"Juan Camilo Castillo"
195628,"2018-07-28","18/19",1072,289,"Peterborough","Sunderland",225000,4e+05,"Jack Baldwin"
148485,"2014-07-01","14/15",1083,10688,"Rostov","Sibir",0,4e+05,"Timofey Margasov"
525602,"2021-08-27","21/22",41101,13222,"Juventus U23","CD Mirandés",0,5e+05,"Alejandro Marqués"
997827,"2024-07-01","24/25",866,1075,"Nacional","SC Braga",4030000,1e+06,"Thiago Helguera"
251892,"2024-07-02","24/25",648,1244,"CD Tenerife","CD Leganés",0,1500000,"Juan Soriano"
561452,"2024-05-31","23/24",34888,9267,"Salford","West Ham U21",0,2e+05,"Dan Chesters"
247633,"2017-06-30","16/17",19977,1064,"H. Ashkelon","Maccabi Haifa",0,250000,"Raz Meir"
53696,"2019-06-30","18/19",1426,383,"VVV-Venlo","PSV Eindhoven",0,3500000,"Lars Unnerstall"
203074,"2017-06-30","16/17",10690,660,"Zorya Lugansk","Shakhtar D.",0,2e+06,"Ivan Petryak"
64339,"2012-01-01","11/12",1075,13,"SC Braga","Atlético Madrid",13500000,7500000,"Pizzi"
355370,"2020-07-01","20/21",41274,1095,"Beerschot V.A.","Troyes",0,350000,"Dylan Saint-Louis"
875328,"2023-01-01","22/23",2462,10010,"Fluminense","EC Bahia",1600000,2e+06,"Biel"
876625,"2025-01-22","24/25",1180,6676,"Dinamo Minsk","Asteras Aktor",0,3e+05,"Raymond Adeola"
242813,"2024-01-17","23/24",252,3522,"Genoa","Spezia Calcio",0,1300000,"Filip Jagiello"
155038,"2023-01-13","22/23",2655,74951,"LR Vicenza","Sangiuliano",0,250000,"Matteo Grandi"
244904,"2023-03-01","22/23",18303,6992,"FC Oleksandriya","Chornomorets",0,4e+05,"Artur Avagimyan"
42072,"2017-07-07","17/18",4,105,"1.FC Nuremberg","Darmstadt 98",750000,8e+05,"Tobias Kempe"
336104,"2015-06-30","14/15",4603,5220,"AE Larisa","Ergotelis",0,150000,"Georgios Pamlidis"
254249,"2015-08-11","15/16",38445,14171,"CF Mounana","Évian",0,4e+05,"Aaron Appindangoyé"
701757,"2024-07-01","24/25",33,86,"FC Schalke 04","Werder Bremen",2e+06,3e+06,"Keke Topp"
604813,"2022-08-15","22/23",235,1434,"RKC Waalwijk","Telstar",0,75000,"David Min"
215099,"2023-07-11","23/24",15,472,"B. Leverkusen","UD Las Palmas",0,2500000,"Daley Sinkgraven"
182403,"2024-07-01","24/25",3729,67107,"Arsenal Tula","Leningradets",0,2e+05,"Dmitriy Barkov"
459463,"2017-06-30","16/17",2352,1010,"CD América","Watford",0,450000,"Cucho Hernández"
29692,"2007-07-01","07/08",255,11,"Legia Warszawa","Arsenal",4350000,2500000,"Lukasz Fabianski"
340950,"2016-07-06","16/17",2995,13,"Paços Ferreira","Atlético Madrid",7e+06,3e+06,"Diogo Jota"
179860,"2016-01-01","15/16",4772,26,"NK Olimpija","FC Basel",3800000,1e+06,"Andraz Sporar"
600222,"2019-06-13","18/19",28082,34429,"FC Ballkani","KF Feronikeli",0,75000,"Jetmir Topalli"
414908,"2017-07-30","17/18",30657,2557,"Baroka FC","Orlando Pirates",0,250000,"Marshall Munetsi"
126360,"2019-08-02","19/20",964,2832,"Zenit S-Pb","Gaziantep FK",0,1500000,"Yuriy Lodygin"
902573,"2023-01-31","22/23",2300,5243,"Jagiellonia","Parma U19",1e+06,3e+05,"Mateusz Kowalski"
757272,"2024-01-15","23/24",371,987,"Celtic","Motherwell FC",0,5e+05,"Adam Montgomery"
545331,"2024-07-16","24/25",141,197,"Galatasaray","Sparta Prague",0,1e+06,"Mathias Ross"
344869,"2024-09-03","24/25",1075,449,"SC Braga","Trabzonspor",0,1.8e+07,"Simon Banza"
425753,"2024-07-01","24/25",2374,3733,"Shinnik","Neftekhimik",0,450000,"Eduard Valiakhmetov"
17965,"2024-01-31","23/24",148,51828,"Tottenham","LAFC",0,1500000,"Hugo Lloris"
399844,"2023-08-31","23/24",448,6912,"Vojvodina","Vizela",0,1e+06,"Aleksandar Busnic"
660342,"2021-01-31","20/21",1386,252,"Reggina","Genoa",0,8e+05,"Gabriel Charpentier"
81999,"2009-08-30","09/10",940,6767,"Celta de Vigo","RM Castilla",1500000,8e+05,"Joselu"
481084,"2019-08-30","19/20",366,13222,"Real Valladolid","CD Mirandés",0,4e+05,"Marcos André"
126673,"2020-08-31","19/20",252,1082,"Genoa","LOSC Lille",0,6e+06,"Adama Soumaoro"
407745,"2022-06-30","21/22",255,86,"Legia Warszawa","Werder Bremen",0,1500000,"Maik Nawrocki"
159522,"2023-08-21","23/24",61,354,"Servette FC","KV Mechelen",5e+05,9e+05,"Patrick Pflücke"
834397,"2025-06-30","24/25",1184,631,"KRC Genk","Chelsea",0,5e+06,"Mike Penders"
293168,"2024-06-30","23/24",449,410,"Trabzonspor","Udinese Calcio",0,1800000,"Filip Benkovic"
443778,"2019-06-30","18/19",11127,16704,"Ural","Krasnodar",0,750000,"Ilya Zhigulev"
546532,"2022-01-25","21/22",16837,3234,"Cianorte","Tombense",0,350000,"Jordan"
327126,"2020-01-13","19/20",366,265,"Real Valladolid","Panathinaikos",0,1500000,"Anuar"
649024,"2022-07-22","22/23",39805,36,"Tuzlaspor","Fenerbahce",250000,5e+05,"Lamine Diack"
222813,"2018-05-31","17/18",603,31,"Cardiff","Liverpool",0,5e+06,"Marko Grujić"
286415,"2021-07-17","21/22",12,244,"AS Roma","Marseille",0,1e+07,"Pau López"
442891,"2024-07-18","24/25",273,15,"Stade Rennais","B. Leverkusen",2e+07,2e+07,"Martin Terrier"
75411,"2011-06-30","10/11",4104,506,"Viareggio","Juventus",0,350000,"Carlo Pinsoglio"
360451,"2022-07-01","22/23",3714,11127,"Enisey","Ural",2e+05,4e+05,"Mingiyan Beveev"
364857,"2016-01-20","15/16",475,708,"Sint-Truiden","Újpest FC",0,1e+05,"Falaye Sacko"
117478,"2017-07-01","17/18",86,2036,"Werder Bremen","Heidenheim",1e+05,3e+05,"Marnon Busch"
476219,"2024-08-15","24/25",370,12321,"Aberdeen FC","Girona",6500000,4e+06,"Bojan Miovski"
193998,"2018-06-30","17/18",4772,144,"NK Olimpija","HNK Rijeka",0,6e+05,"Dario Canadjija"
345061,"2021-07-10","21/22",1075,2424,"SC Braga","Gil Vicente",0,6e+05,"Murilo de Souza"
1109816,"2023-07-01","23/24",6676,61825,"Asteras Tripoli","FK Minaj",0,50000,"Ivan Demydenko"
743591,"2024-06-30","23/24",12321,1095,"Girona","Troyes",0,5e+07,"Savinho"
385394,"2016-08-03","16/17",22228,11998,"Lumezzane U19","Atalanta U19",1e+05,50000,"Alberto Dossena"
646189,"2023-01-01","22/23",21520,1008,"Mikkelin","HJK Helsinki",0,150000,"Topi Keskinen"
875208,"2023-01-01","22/23",371,3258,"Celtic","Shamrock Rovers",0,150000,"Johnny Kenny"
247380,"2019-07-09","19/20",41,85,"Hamburger SV","W. Mannheim",0,250000,"Arianit Ferati"
147043,"2018-08-27","18/19",260,36,"FC Zürich","Fenerbahce",2640000,2500000,"Michael Frey"
468256,"2019-12-31","19/20",11449,16655,"CRB","Atlético-MG B",0,50000,"Daniel Penha"
496652,"2022-05-18","21/22",1519,9251,"Dundee United","Man Utd U23",0,650000,"Dylan Levitt"
461843,"2021-07-22","21/22",368,2448,"Sevilla FC","Sporting Gijón",0,1500000,"Juan Berrocal"
241527,"2017-06-30","16/17",19,1038,"Brescia","Sampdoria",0,2e+06,"Federico Bonazzoli"
197929,"2017-07-11","17/18",862,749,"Chievo Verona","FC Empoli",1200000,8e+05,"Ivan Provedel"
264220,"2017-05-31","16/17",1071,379,"Wigan","West Ham",0,1e+06,"Reece Burke"
499604,"2019-11-30","19/20",64328,51663,"ATL UTD 2","Atlanta",0,450000,"Dion Pereira"
238639,"2017-07-05","17/18",969,1110,"Montpellier","Huddersfield",1.3e+07,5500000,"Steve Mounié"
98131,"2015-08-12","15/16",449,3205,"Trabzonspor","Kayserispor",0,1e+06,"Zeki Yavru"
633753,"2024-01-19","23/24",43,124,"Heart of Midl.","Rangers",0,350000,"Alex Lowry"
296356,"2018-06-30","17/18",504,332,"Grasshoppers","Bari",0,5e+05,"Souleyman Doumbia"
43824,"2015-06-30","14/15",25,102,"Energie Cottbus","Stuttgart II",0,350000,"Kevin Müller"
283497,"2017-08-25","17/18",409,3551,"RB Salzburg","SCR Altach",0,4e+05,"Mathias Honsak"
4391,"2011-06-30","10/11",642,1090,"De Graafschap","AZ Alkmaar",0,8e+05,"Boy Waterman"
391719,"2021-06-30","20/21",16795,1010,"Granada CF","Watford",0,3e+06,"Domingos Quina"
99352,"2023-08-29","23/24",1244,605,"CD Leganés","Aris Saloniki",0,1600000,"Rubén Pardo"
315865,"2025-06-30","24/25",252,6574,"Genoa","Sassuolo",0,1.6e+07,"Andrea Pinamonti"
